6	10	2009	0.00	4.11
7	10	2009	0.00	3.89
8	10	2009	0.00	4.17
9	10	2009	0.00	4.61
10	10	2009	0.00	5.00
11	10	2009	-9999	7.22
12	10	2009	0.51	2.72
13	10	2009	1.02	0.72
14	10	2009	0.00	-0.22
15	10	2009	3.05	-0.78
16	10	2009	-9999	2.00
17	10	2009	1.02	3.56
18	10	2009	0.00	3.22
19	10	2009	0.25	5.61
20	10	2009	2.54	5.00
21	10	2009	1.27	6.44
22	10	2009	0.76	5.39
23	10	2009	0.00	-2.28
24	10	2009	0.00	-3.28
25	10	2009	-9999	0.00
26	10	2009	0.51	-0.72
27	10	2009	2.03	-7.78
28	10	2009	-9999	-7.00
29	10	2009	1.78	-2.89
30	10	2009	0.00	-4.83
31	10	2009	0.00	-7.78
1	11	2009	0.00	-7.50
2	11	2009	0.00	-4.00
3	11	2009	0.00	0.44
4	11	2009	-9999	4.50
5	11	2009	14.99	1.78
6	11	2009	0.51	-5.94
7	11	2009	0.00	-10.94
8	11	2009	0.00	-10.28
9	11	2009	1.27	-11.22
10	11	2009	0.76	-12.83
11	11	2009	0.00	-15.22
12	11	2009	0.00	-15.83
13	11	2009	0.00	-16.22
14	11	2009	0.00	-17.61
15	11	2009	0.00	-16.33
16	11	2009	3.56	-12.33
17	11	2009	2.03	-13.33
18	11	2009	0.00	-13.78
19	11	2009	0.00	-11.83
20	11	2009	0.00	-14.83
21	11	2009	0.00	-16.28
22	11	2009	0.00	-12.72
23	11	2009	0.51	-5.50
24	11	2009	0.76	-1.33
25	11	2009	-9999	-3.94
26	11	2009	0.00	-5.50
27	11	2009	0.00	-10.50
28	11	2009	0.00	-15.50
29	11	2009	1.02	-9.94
30	11	2009	0.25	-8.89
1	12	2009	0.00	-12.06
2	12	2009	0.00	-9.39
3	12	2009	0.00	-16.50
4	12	2009	0.00	-19.50
5	12	2009	0.00	-9.78
6	12	2009	0.51	-5.89
7	12	2009	1.02	-6.17
8	12	2009	0.00	-14.11
9	12	2009	0.00	-23.61
10	12	2009	0.00	-20.89
11	12	2009	0.00	-17.89
12	12	2009	0.00	-24.28
13	12	2009	0.00	-25.17
14	12	2009	0.00	-27.78
15	12	2009	0.00	-25.61
16	12	2009	0.00	-22.56
17	12	2009	0.00	-19.28
18	12	2009	0.00	-18.33
19	12	2009	0.00	-17.17
20	12	2009	0.00	-10.94
21	12	2009	0.51	-4.22
22	12	2009	0.51	-7.61
23	12	2009	0.00	-24.39
24	12	2009	-9999	-25.22
25	12	2009	1.02	-19.44
26	12	2009	1.02	-17.89
27	12	2009	0.00	-12.11
28	12	2009	0.00	-20.06
29	12	2009	0.00	-19.06
30	12	2009	0.00	-10.72
31	12	2009	0.00	-7.78
1	1	2010	3.05	-9.72
2	1	2010	0.00	-12.83
3	1	2010	-9999	-19.06
4	1	2010	9.91	-15.06
5	1	2010	0.00	-19.67
6	1	2010	0.25	-17.72
7	1	2010	5.08	-11.06
8	1	2010	0.00	-24.61
9	1	2010	0.00	-30.11
10	1	2010	-9999	-25.28
11	1	2010	0.00	-20.61
12	1	2010	0.00	-13.83
13	1	2010	0.00	-17.33
14	1	2010	2.03	-11.94
15	1	2010	2.54	-5.67
16	1	2010	0.00	-7.72
17	1	2010	0.00	-12.28
18	1	2010	0.00	-22.28
19	1	2010	0.00	-30.22
20	1	2010	0.00	-32.56
21	1	2010	0.00	-32.17
22	1	2010	0.00	-32.00
23	1	2010	0.00	-31.50
24	1	2010	0.00	-29.72
25	1	2010	0.76	-17.17
26	1	2010	1.52	-13.28
27	1	2010	0.00	-23.28
28	1	2010	0.00	-27.72
29	1	2010	0.00	-28.00
30	1	2010	0.00	-23.39
31	1	2010	0.00	-25.61
1	2	2010	0.00	-26.67
2	2	2010	0.00	-26.50
3	2	2010	0.00	-23.00
4	2	2010	3.05	-20.67
5	2	2010	0.00	-17.44
6	2	2010	0.00	-17.72
7	2	2010	0.00	-23.67
8	2	2010	0.00	-29.61
9	2	2010	0.00	-31.33
10	2	2010	0.00	-31.94
11	2	2010	0.00	-31.39
12	2	2010	0.00	-30.56
13	2	2010	0.00	-29.72
14	2	2010	0.00	-20.28
15	2	2010	0.25	-16.89
16	2	2010	0.51	-19.78
17	2	2010	0.00	-22.00
18	2	2010	3.05	-12.67
19	2	2010	2.03	-9.00
20	2	2010	0.00	-18.28
21	2	2010	0.00	-10.89
22	2	2010	0.00	-10.06
23	2	2010	0.00	-20.61
24	2	2010	0.00	-25.06
25	2	2010	-9999	-20.17
26	2	2010	4.06	-12.22
27	2	2010	-9999	-9.39
28	2	2010	2.03	-9.28
1	3	2010	0.00	-11.28
2	3	2010	0.00	-16.39
3	3	2010	0.00	-23.22
4	3	2010	0.51	-18.50
5	3	2010	0.51	-16.28
6	3	2010	0.00	-19.06
7	3	2010	0.00	-18.61
8	3	2010	0.00	-13.94
9	3	2010	-9999	-2.83
10	3	2010	0.00	-2.22
11	3	2010	0.00	-3.39
12	3	2010	4.06	-5.89
13	3	2010	0.00	-12.22
14	3	2010	0.00	-15.50
15	3	2010	1.02	-8.06
16	3	2010	-9999	-5.11
17	3	2010	7.62	-0.50
18	3	2010	6.10	-2.44
19	3	2010	0.00	-8.11
20	3	2010	7.62	-6.11
21	3	2010	0.00	-12.28
22	3	2010	0.00	-11.67
23	3	2010	0.00	-12.89
24	3	2010	0.00	-8.56
25	3	2010	0.00	-4.28
26	3	2010	0.00	-5.11
27	3	2010	4.06	-3.11
28	3	2010	0.00	-9.06
29	3	2010	0.00	-7.11
30	3	2010	0.00	-10.22
31	3	2010	0.00	-8.44
1	4	2010	0.00	-6.28
2	4	2010	0.00	-2.17
3	4	2010	0.00	-1.00
4	4	2010	0.00	-2.00
5	4	2010	0.00	0.94
6	4	2010	0.00	1.61
7	4	2010	0.00	-4.33
8	4	2010	0.00	-5.17
9	4	2010	0.00	-7.28
10	4	2010	0.00	-9.56
11	4	2010	0.00	-7.72
12	4	2010	0.00	-4.44
13	4	2010	0.00	0.11
14	4	2010	3.05	0.22
15	4	2010	-9999	1.72
16	4	2010	5.08	1.94
17	4	2010	0.00	2.11
18	4	2010	0.00	1.89
19	4	2010	0.00	1.61
20	4	2010	0.00	2.94
21	4	2010	0.00	6.33
22	4	2010	0.00	9.28
23	4	2010	0.00	3.33
24	4	2010	0.00	4.61
25	4	2010	0.00	7.50
26	4	2010	0.00	10.11
27	4	2010	0.00	13.22
28	4	2010	0.00	11.89
29	4	2010	-9999	12.72
30	4	2010	4.06	7.17
1	5	2010	0.00	9.28
2	5	2010	0.00	7.83
3	5	2010	0.00	8.50
4	5	2010	-9999	8.50
5	5	2010	0.51	6.89
6	5	2010	0.00	7.61
7	5	2010	0.00	6.22
8	5	2010	0.00	9.83
9	5	2010	-9999	7.78
10	5	2010	6.10	7.00
11	5	2010	0.00	3.17
12	5	2010	-9999	2.56
13	5	2010	4.57	1.11
14	5	2010	4.06	2.67
15	5	2010	0.00	5.78
16	5	2010	0.00	8.11
17	5	2010	0.00	12.06
18	5	2010	12.95	7.44
19	5	2010	0.00	7.50
20	5	2010	-9999	5.11
21	5	2010	28.96	1.78
22	5	2010	4.06	4.50
23	5	2010	1.78	6.17
24	5	2010	0.51	6.72
25	5	2010	3.05	10.72
26	5	2010	0.00	12.94
27	5	2010	0.00	15.56
28	5	2010	3.05	13.44
29	5	2010	5.08	13.50
30	5	2010	0.00	17.50
31	5	2010	4.06	13.06
1	6	2010	8.13	11.61
2	6	2010	0.00	13.33
3	6	2010	0.00	13.06
4	6	2010	0.00	15.67
5	6	2010	7.62	11.39
6	6	2010	2.03	12.28
7	6	2010	0.00	14.61
8	6	2010	0.00	17.22
9	6	2010	-9999	19.06
10	6	2010	0.51	17.06
11	6	2010	0.00	17.11
12	6	2010	0.51	16.28
13	6	2010	9.91	13.22
14	6	2010	0.00	15.22
15	6	2010	0.00	19.22
16	6	2010	0.00	21.67
17	6	2010	0.00	21.72
18	6	2010	0.00	22.22
19	6	2010	0.00	21.94
20	6	2010	0.00	22.11
21	6	2010	8.89	17.56
22	6	2010	16.00	14.11
23	6	2010	-9999	12.89
24	6	2010	2.03	12.28
25	6	2010	3.05	13.00
26	6	2010	0.00	14.28
27	6	2010	0.00	16.94
28	6	2010	4.06	10.28
29	6	2010	0.00	11.61
30	6	2010	1.27	12.17
1	7	2010	0.76	14.61
2	7	2010	1.27	15.44
3	7	2010	21.08	14.44
4	7	2010	0.00	15.89
5	7	2010	0.00	18.11
6	7	2010	0.00	17.22
7	7	2010	5.08	16.39
8	7	2010	7.87	14.94
9	7	2010	0.51	10.11
10	7	2010	12.95	11.17
11	7	2010	14.99	11.56
12	7	2010	4.32	12.50
13	7	2010	5.59	11.44
14	7	2010	0.00	14.89
15	7	2010	0.00	18.06
16	7	2010	0.00	20.00
17	7	2010	2.03	18.06
18	7	2010	8.89	16.39
19	7	2010	8.13	15.78
20	7	2010	0.00	16.72
21	7	2010	0.25	17.56
22	7	2010	2.03	16.00
23	7	2010	0.25	17.06
24	7	2010	0.00	17.72
25	7	2010	0.00	18.78
26	7	2010	-9999	20.00
27	7	2010	7.62	14.06
28	7	2010	3.56	9.83
29	7	2010	0.00	12.28
30	7	2010	0.00	15.28
31	7	2010	0.00	17.83
1	8	2010	5.08	13.50
2	8	2010	6.10	11.78
3	8	2010	0.00	11.44
4	8	2010	0.00	14.17
5	8	2010	0.00	16.39
6	8	2010	0.00	18.11
7	8	2010	0.00	16.56
8	8	2010	0.00	18.11
9	8	2010	0.76	14.61
10	8	2010	10.92	11.94
11	8	2010	19.05	9.17
12	8	2010	0.00	9.78
13	8	2010	0.00	11.11
14	8	2010	0.00	13.67
15	8	2010	2.03	13.06
16	8	2010	0.00	12.61
17	8	2010	0.00	10.67
18	8	2010	0.00	12.39
19	8	2010	0.00	14.11
20	8	2010	0.00	14.00
21	8	2010	0.00	15.44
22	8	2010	0.00	18.94
23	8	2010	2.03	15.50
24	8	2010	3.05	13.78
25	8	2010	-9999	14.28
26	8	2010	0.51	13.33
27	8	2010	0.00	13.72
28	8	2010	0.00	14.78
29	8	2010	0.00	16.83
30	8	2010	0.00	16.44
31	8	2010	0.00	15.89
1	9	2010	0.00	17.61
2	9	2010	0.00	18.00
3	9	2010	0.25	7.50
4	9	2010	0.00	7.33
5	9	2010	0.00	10.11
6	9	2010	0.00	12.67
7	9	2010	0.00	13.78
8	9	2010	0.00	14.78
9	9	2010	0.00	14.44
10	9	2010	0.00	7.33
11	9	2010	0.51	8.00
12	9	2010	5.08	6.50
13	9	2010	0.00	5.61
14	9	2010	0.00	6.06
15	9	2010	-9999	6.44
16	9	2010	2.03	6.28
17	9	2010	0.00	8.00
18	9	2010	0.00	7.89
19	9	2010	0.00	9.06
20	9	2010	0.00	6.89
21	9	2010	0.00	6.89
22	9	2010	0.00	8.78
23	9	2010	0.00	10.72
24	9	2010	0.00	6.17
25	9	2010	0.00	5.44
26	9	2010	0.00	5.56
27	9	2010	-9999	10.83
28	9	2010	0.51	7.72
29	9	2010	2.03	5.28
30	9	2010	0.76	5.39
1	10	2010	0.00	6.44
2	10	2010	0.00	9.50
3	10	2010	0.00	10.44
4	10	2010	0.00	13.67
5	10	2010	0.51	6.11
6	10	2010	7.11	3.83
7	10	2010	4.06	0.72
8	10	2010	0.00	-0.61
9	10	2010	2.03	0.78
10	10	2010	1.02	2.28
11	10	2010	0.00	1.94
12	10	2010	0.00	1.17
13	10	2010	0.00	0.67
14	10	2010	0.00	0.39
15	10	2010	0.00	2.28
16	10	2010	4.06	2.72
17	10	2010	0.00	0.78
18	10	2010	0.00	2.17
19	10	2010	0.25	4.33
20	10	2010	0.00	2.61
21	10	2010	0.00	-1.83
22	10	2010	0.00	-5.00
23	10	2010	0.00	-5.06
24	10	2010	0.00	-4.11
25	10	2010	0.00	-3.28
26	10	2010	0.00	-3.61
27	10	2010	0.00	-3.61
28	10	2010	0.00	-3.67
29	10	2010	0.00	-3.50
30	10	2010	0.00	-3.72
31	10	2010	0.00	-3.89
1	11	2010	0.00	-4.28
2	11	2010	0.00	-4.11
3	11	2010	0.00	0.17
4	11	2010	0.00	2.39
5	11	2010	0.00	-2.72
6	11	2010	0.00	-5.72
7	11	2010	-9999	0.50
8	11	2010	4.06	0.22
9	11	2010	4.06	-4.50
10	11	2010	0.00	-7.61
11	11	2010	0.00	-8.28
12	11	2010	0.00	-8.28
13	11	2010	0.00	-7.56
14	11	2010	0.00	-5.67
15	11	2010	-9999	-0.22
16	11	2010	1.02	1.11
17	11	2010	0.25	-0.56
18	11	2010	0.51	0.39
19	11	2010	-9999	-6.39
20	11	2010	0.00	-8.61
21	11	2010	0.00	-9.83
22	11	2010	0.00	-11.39
23	11	2010	0.00	-15.94
24	11	2010	-9999	-8.39
25	11	2010	0.00	-3.44
26	11	2010	0.00	-5.33
27	11	2010	0.51	-3.72
28	11	2010	0.00	-0.89
29	11	2010	0.00	-0.67
30	11	2010	4.57	-6.61
1	12	2010	0.00	-10.56
2	12	2010	17.02	-6.11
3	12	2010	4.57	-10.44
4	12	2010	0.00	-19.56
5	12	2010	0.00	-19.00
6	12	2010	2.03	-16.39
7	12	2010	0.00	-15.72
8	12	2010	0.00	-9.89
9	12	2010	0.00	-16.67
10	12	2010	0.00	-16.78
11	12	2010	0.00	-16.56
12	12	2010	0.00	-26.11
13	12	2010	0.00	-27.78
14	12	2010	0.00	-29.11
15	12	2010	0.00	-28.33
16	12	2010	0.00	-27.61
17	12	2010	0.00	-20.61
18	12	2010	0.00	-9.00
19	12	2010	0.00	-5.72
20	12	2010	0.00	-14.22
21	12	2010	0.00	-20.50
22	12	2010	0.00	-23.11
23	12	2010	0.00	-25.94
24	12	2010	0.00	-18.39
25	12	2010	4.06	-10.89
26	12	2010	0.00	-20.61
27	12	2010	0.00	-16.00
28	12	2010	0.00	-22.28
29	12	2010	0.00	-22.28
30	12	2010	0.51	-15.72
31	12	2010	0.00	-15.89
1	1	2011	0.00	-23.94
2	1	2011	0.00	-32.22
3	1	2011	0.00	-35.61
4	1	2011	0.00	-37.11
5	1	2011	0.00	-37.06
6	1	2011	0.00	-36.78
7	1	2011	0.00	-35.67
8	1	2011	0.00	-33.50
9	1	2011	0.00	-32.94
10	1	2011	0.00	-33.00
11	1	2011	-9999	-28.94
12	1	2011	0.51	-24.06
13	1	2011	0.00	-28.00
14	1	2011	0.00	-24.83
15	1	2011	0.00	-27.50
16	1	2011	0.00	-29.00
17	1	2011	0.00	-30.44
18	1	2011	0.00	-30.67
19	1	2011	0.00	-31.11
20	1	2011	0.00	-31.67
21	1	2011	0.00	-32.22
22	1	2011	0.00	-33.17
23	1	2011	0.00	-31.94
24	1	2011	0.00	-27.72
25	1	2011	1.52	-23.83
26	1	2011	0.00	-27.94
27	1	2011	0.00	-29.11
28	1	2011	0.00	-28.44
29	1	2011	0.00	-28.56
30	1	2011	-9999	-22.78
31	1	2011	0.00	-15.44
1	2	2011	0.00	-21.00
2	2	2011	0.00	-16.22
3	2	2011	-9999	-8.83
4	2	2011	23.88	-8.44
5	2	2011	0.00	-15.83
6	2	2011	0.00	-11.22
7	2	2011	0.00	-18.83
8	2	2011	0.00	-20.44
9	2	2011	0.00	-17.00
10	2	2011	0.51	-14.61
11	2	2011	0.00	-20.89
12	2	2011	0.00	-17.61
13	2	2011	0.00	-12.22
14	2	2011	0.00	-12.28
15	2	2011	0.00	-14.00
16	2	2011	0.00	-15.28
17	2	2011	0.00	-15.28
18	2	2011	0.00	-9.28
19	2	2011	0.00	-3.67
20	2	2011	0.00	-7.50
21	2	2011	0.00	-16.83
22	2	2011	0.00	-20.39
23	2	2011	-9999	-17.56
24	2	2011	3.05	-13.83
25	2	2011	0.00	-21.33
26	2	2011	0.00	-23.56
27	2	2011	0.00	-22.44
28	2	2011	0.00	-20.89
1	3	2011	0.00	-18.61
2	3	2011	0.00	-17.89
3	3	2011	0.00	-12.39
4	3	2011	0.00	-16.11
5	3	2011	0.00	-15.78
6	3	2011	0.00	-10.44
7	3	2011	0.00	-9.22
8	3	2011	0.00	-10.61
9	3	2011	0.00	-9.94
10	3	2011	0.76	-1.17
11	3	2011	0.00	-6.83
12	3	2011	0.00	-12.72
13	3	2011	0.00	-12.28
14	3	2011	0.00	-9.33
15	3	2011	-9999	-1.61
16	3	2011	2.03	-8.61
17	3	2011	0.00	-11.06
18	3	2011	0.00	-10.61
19	3	2011	0.00	-14.56
20	3	2011	0.00	-13.83
21	3	2011	0.00	-9.44
22	3	2011	0.00	-8.00
23	3	2011	0.00	-6.83
24	3	2011	0.00	-5.78
25	3	2011	0.00	-2.39
26	3	2011	0.00	3.28
27	3	2011	0.00	1.83
28	3	2011	0.00	0.72
29	3	2011	0.00	1.11
30	3	2011	0.00	-0.39
31	3	2011	0.00	1.00
1	4	2011	0.00	1.00
2	4	2011	0.00	3.00
3	4	2011	5.08	0.56
4	4	2011	0.00	-6.56
5	4	2011	-9999	-5.83
6	4	2011	1.02	-1.83
7	4	2011	0.00	1.17
8	4	2011	0.00	3.17
9	4	2011	0.00	4.22
10	4	2011	0.00	7.67
11	4	2011	0.00	8.61
12	4	2011	0.00	9.78
13	4	2011	0.00	10.28
14	4	2011	0.00	10.22
15	4	2011	0.00	10.22
16	4	2011	0.00	13.67
17	4	2011	7.11	8.11
18	4	2011	3.05	7.89
19	4	2011	0.00	8.89
20	4	2011	0.00	9.61
21	4	2011	0.00	12.06
22	4	2011	0.00	13.33
23	4	2011	2.03	7.17
24	4	2011	0.00	7.44
25	4	2011	0.00	10.00
26	4	2011	1.27	9.11
27	4	2011	1.02	7.61
28	4	2011	5.08	2.22
29	4	2011	0.00	4.33
30	4	2011	0.00	8.56
1	5	2011	0.00	9.83
2	5	2011	0.00	11.44
3	5	2011	0.00	7.56
4	5	2011	0.00	7.56
5	5	2011	0.00	8.11
6	5	2011	0.00	6.28
7	5	2011	0.00	4.56
8	5	2011	0.00	5.72
9	5	2011	0.00	1.94
10	5	2011	0.00	3.72
11	5	2011	0.00	8.17
12	5	2011	0.00	12.11
13	5	2011	0.00	13.61
14	5	2011	0.00	15.78
15	5	2011	0.51	14.61
16	5	2011	8.89	11.06
17	5	2011	0.00	7.33
18	5	2011	0.00	8.11
19	5	2011	0.00	9.89
20	5	2011	0.00	13.56
21	5	2011	-9999	11.11
22	5	2011	2.54	7.50
23	5	2011	1.27	7.56
24	5	2011	0.00	11.11
25	5	2011	0.76	14.67
26	5	2011	2.03	12.83
27	5	2011	0.76	7.11
28	5	2011	0.76	7.83
29	5	2011	1.02	12.50
30	5	2011	0.00	16.44
31	5	2011	0.00	16.89
1	6	2011	1.02	14.22
2	6	2011	0.00	15.11
3	6	2011	0.00	16.94
4	6	2011	4.06	14.28
5	6	2011	-9999	13.39
6	6	2011	9.14	11.83
7	6	2011	4.32	11.94
8	6	2011	1.02	15.50
9	6	2011	0.00	18.00
10	6	2011	0.00	17.33
11	6	2011	0.00	19.39
12	6	2011	1.27	17.00
13	6	2011	3.05	16.61
14	6	2011	3.05	17.33
15	6	2011	0.00	19.67
16	6	2011	0.00	17.72
17	6	2011	0.00	19.00
18	6	2011	0.00	20.56
19	6	2011	2.03	19.39
20	6	2011	1.52	15.83
21	6	2011	16.00	14.50
22	6	2011	7.11	12.17
23	6	2011	10.92	11.50
24	6	2011	6.10	13.78
25	6	2011	0.00	17.56
26	6	2011	8.89	16.11
27	6	2011	6.10	15.28
28	6	2011	3.30	14.39
29	6	2011	3.05	17.22
30	6	2011	-9999	18.00
1	7	2011	5.08	15.56
2	7	2011	18.03	12.50
3	7	2011	5.59	9.83
4	7	2011	0.00	9.44
5	7	2011	0.00	11.89
6	7	2011	0.00	17.00
7	7	2011	6.10	15.50
8	7	2011	0.00	15.06
9	7	2011	0.00	16.50
10	7	2011	0.00	17.89
11	7	2011	0.00	17.72
12	7	2011	0.00	21.39
13	7	2011	0.00	22.83
14	7	2011	0.00	19.06
15	7	2011	1.02	15.89
16	7	2011	0.25	15.67
17	7	2011	0.00	15.78
18	7	2011	0.00	19.89
19	7	2011	0.00	20.44
20	7	2011	-9999	18.83
21	7	2011	12.19	15.56
22	7	2011	0.76	16.33
23	7	2011	0.00	18.89
24	7	2011	1.27	13.78
25	7	2011	0.00	15.33
26	7	2011	2.03	13.39
27	7	2011	0.00	14.94
28	7	2011	0.00	16.44
29	7	2011	1.02	17.22
30	7	2011	0.00	15.89
31	7	2011	0.00	15.72
1	8	2011	7.11	18.44
2	8	2011	3.05	19.44
3	8	2011	4.06	15.17
4	8	2011	0.25	17.44
5	8	2011	0.00	14.89
6	8	2011	0.00	13.83
7	8	2011	0.00	16.44
8	8	2011	0.51	16.11
9	8	2011	28.96	10.50
10	8	2011	0.51	12.56
11	8	2011	0.00	13.50
12	8	2011	0.00	16.50
13	8	2011	0.00	18.11
14	8	2011	0.00	17.61
15	8	2011	0.00	17.72
16	8	2011	0.00	17.50
17	8	2011	0.00	17.83
18	8	2011	0.00	19.50
19	8	2011	0.51	18.61
20	8	2011	3.05	15.67
21	8	2011	4.06	15.28
22	8	2011	0.00	14.00
